    Step    Atoms         KinEng            CPU         Volume 
  150001     1005  2.3338009e-06              0          0.011 
  272501     1005  1.5252201e-06  8.4656529e-06      833.35299          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  272501     1005  1.5252201e-06  8.4656529e-06      840.47342          0.011 
  273000     1005  1.4932552e-06  8.2850506e-06      833.36723          0.011 
  273001     1005  1.4931825e-06  8.2846416e-06      833.35299          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  273001     1005  1.4931825e-06  8.2846416e-06      840.47342          0.011 
  273501     1005  1.4525587e-06  8.0574621e-06        833.353          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  273501     1005  1.4525587e-06  8.0574621e-06      840.47342          0.011 
  274000     1005  1.4056181e-06  7.7868832e-06      833.36724          0.011 
  274001     1005  1.4055924e-06  7.7862532e-06        833.353          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  274001     1005  1.4055924e-06  7.7862532e-06      840.47342          0.011 
  274501     1005  1.4741947e-06  7.3896648e-06      833.35301          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  274501     1005  1.4741947e-06  7.3896648e-06      840.47342          0.011 
  275000     1005  1.4156405e-06  7.0398518e-06      833.36725          0.011 
  275001     1005  1.4153383e-06  7.0392235e-06      833.35301          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  275001     1005  1.4153383e-06  7.0392235e-06      840.47342          0.011 
  275501     1005  1.2570577e-06  6.7156699e-06      833.35301          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  275501     1005  1.2570577e-06  6.7156699e-06      840.47342          0.011 
  276000     1005  1.1933364e-06  6.2992137e-06      833.36726          0.011 
  276001     1005  1.1932883e-06  6.2982972e-06      833.35302          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  276001     1005  1.1932883e-06  6.2982972e-06      840.47342          0.011 
  276501     1005  1.1552081e-06   5.839406e-06      833.35302          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  276501     1005  1.1552081e-06   5.839406e-06      840.47342          0.011 
  277000     1005  1.0485803e-06  5.4058233e-06      833.36727          0.011 
  277001     1005  1.0483286e-06  5.4049623e-06      833.35303          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  277001     1005  1.0483286e-06  5.4049623e-06      840.47342          0.011 
  277501     1005  9.3580809e-07  4.9603705e-06      833.35303          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  277501     1005  9.3580809e-07  4.9603705e-06      840.47342          0.011 
  278000     1005   8.598192e-07  4.4851028e-06      833.36728          0.011 
  278001     1005  8.5967812e-07  4.4841402e-06      833.35303          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  278001     1005  8.5967812e-07  4.4841402e-06      840.47342          0.011 
  278501     1005  7.7789738e-07  4.0108744e-06      833.35304          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  278501     1005  7.7789738e-07  4.0108744e-06      840.47342          0.011 
  279000     1005  6.7616305e-07  3.5565174e-06      833.36728          0.011 
  279001     1005  6.7596015e-07  3.5556154e-06      833.35304          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  279001     1005  6.7596015e-07  3.5556154e-06      840.47342          0.011 
  279501     1005  5.8364091e-07  3.1054572e-06      833.35305          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  279501     1005  5.8364091e-07  3.1054572e-06      840.47342          0.011 
  280000     1005  5.0463117e-07  2.6650865e-06      833.36729          0.011 
  280001     1005  5.0447349e-07  2.6642251e-06      833.35305          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  280001     1005  5.0447349e-07  2.6642251e-06      840.47342          0.011 
  280501     1005  4.2290025e-07  2.2480461e-06      833.35306          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  280501     1005  4.2290025e-07  2.2480461e-06      840.47342          0.011 
  281000     1005  3.4240078e-07  1.8609373e-06       833.3673          0.011 
  281001     1005  3.4224869e-07  1.8601878e-06      833.35306          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  281001     1005  3.4224869e-07  1.8601878e-06      840.47342          0.011 
  281501     1005  2.7197747e-07  1.4997013e-06      833.35306          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  281501     1005  2.7197747e-07  1.4997013e-06      840.47342          0.011 
  282000     1005  2.0973551e-07  1.1736932e-06      833.36731          0.011 
  282001     1005  2.0961539e-07  1.1730787e-06      833.35307          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  282001     1005  2.0961539e-07  1.1730787e-06      840.47342          0.011 
  282501     1005  1.5232769e-07  8.8646074e-07      833.35307          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  282501     1005  1.5232769e-07  8.8646074e-07      840.47342          0.011 
  283000     1005  1.0344633e-07  6.4194004e-07      833.36732          0.011 
  283001     1005  1.0335847e-07  6.4149266e-07      833.35308          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  283001     1005  1.0335847e-07  6.4149266e-07      840.47342          0.011 
  283501     1005  6.4302787e-08  4.4036444e-07      833.35308          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  283501     1005  6.4302787e-08  4.4036444e-07      840.47342          0.011 
  284000     1005  3.4245477e-08  2.8660389e-07      833.36733          0.011 
  284001     1005   3.419412e-08  2.8634427e-07      833.35309          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  284001     1005   3.419412e-08  2.8634427e-07      840.47342          0.011 
  284501     1005  1.3360648e-08   1.811864e-07      833.35309          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  284501     1005  1.3360648e-08   1.811864e-07      840.47342          0.011 
  285000     1005   2.590364e-09  1.2577821e-07      833.36734          0.011 
  285001     1005  2.5788248e-09  1.2571741e-07       833.3531          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  285001     1005  2.5788248e-09  1.2571741e-07      840.47342          0.011 
  285501     1005  1.7629438e-09  1.2065981e-07       833.3531          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  285501     1005  1.7629438e-09  1.2065981e-07      840.47342          0.011 
  286000     1005  1.0393665e-08  1.6621113e-07      833.36735          0.011 
  286001     1005  1.0419947e-08  1.6635321e-07      833.35311          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  286001     1005  1.0419947e-08  1.6635321e-07      840.47342          0.011 
  286501     1005  2.8213957e-08  2.6234903e-07      833.35311          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  286501     1005  2.8213957e-08  2.6234903e-07      840.47342          0.011 
  287000     1005  5.5307447e-08  4.0678125e-07      833.36736          0.011 
  287001     1005  5.5370624e-08  4.0711868e-07      833.35312          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  287001     1005  5.5370624e-08  4.0711868e-07      840.47342          0.011 
  287501     1005  9.1071357e-08  5.9929189e-07      833.35313          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  287501     1005  9.1071357e-08  5.9929189e-07      840.47342          0.011 
  288000     1005  1.3492395e-07  8.3593133e-07      833.36737          0.011 
  288001     1005  1.3502012e-07  8.3644856e-07      833.35313          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  288001     1005  1.3502012e-07  8.3644856e-07      840.47342          0.011 
  288501     1005  1.8692706e-07  1.1155738e-06      833.35314          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  288501     1005  1.8692706e-07  1.1155738e-06      840.47342          0.011 
  289000     1005  2.4575825e-07  1.4328956e-06      833.36738          0.011 
  289001     1005  2.4588283e-07   1.433568e-06      833.35314          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  289001     1005  2.4588283e-07   1.433568e-06      840.47342          0.011 
  289501     1005  3.1128075e-07  1.7865676e-06      833.35315          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  289501     1005  3.1128075e-07  1.7865676e-06      840.47342          0.011 
  290000     1005   3.822803e-07  2.1695089e-06      833.36739          0.011 
  290001     1005  3.8242774e-07  2.1703043e-06      833.35315          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  290001     1005  3.8242774e-07  2.1703043e-06      840.47342          0.011 
  290501     1005  4.5833747e-07  2.5803099e-06      833.35316          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  290501     1005  4.5833747e-07  2.5803099e-06      840.47342          0.011 
  291000     1005  5.3799961e-07  3.0107771e-06      833.36741          0.011 
  291001     1005  5.3816268e-07  3.0116578e-06      833.35317          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  291001     1005  5.3816268e-07  3.0116578e-06      840.47342          0.011 
  291501     1005  6.2097398e-07  3.4591792e-06      833.35317          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  291501     1005  6.2097398e-07  3.4591792e-06      840.47342          0.011 
  292000     1005  7.0556223e-07  3.9166369e-06      833.36742          0.011 
  292001     1005  7.0573311e-07   3.917561e-06      833.35318          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  292001     1005  7.0573311e-07   3.917561e-06      840.47342          0.011 
  292501     1005  7.9141979e-07  4.3813124e-06      833.35318          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  292501     1005  7.9141979e-07  4.3813124e-06      840.47342          0.011 
  293000     1005  8.7686286e-07  4.8439313e-06      833.36743          0.011 
  293001     1005  8.7703342e-07  4.8448546e-06      833.35319          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  293001     1005  8.7703342e-07  4.8448546e-06      840.47342          0.011 
  293501     1005  9.6152981e-07  5.3026214e-06      833.35319          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  293501     1005  9.6152981e-07  5.3026214e-06      840.47342          0.011 
  294000     1005  1.0437171e-06  5.7482292e-06      833.36744          0.011 
  294001     1005   1.043879e-06  5.7491075e-06       833.3532          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  294001     1005   1.043879e-06  5.7491075e-06      840.47342          0.011 
  294501     1005  1.1230842e-06  6.1789197e-06       833.3532          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  294501     1005  1.1230842e-06  6.1789197e-06      840.47342          0.011 
  295000     1005  1.1980604e-06  6.5860577e-06      833.36745          0.011 
  295001     1005   1.198206e-06  6.5868485e-06      833.35321          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  295001     1005   1.198206e-06  6.5868485e-06      840.47342          0.011 
  295501     1005  1.2683215e-06  6.9679535e-06      833.35321          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  295501     1005  1.2683215e-06  6.9679535e-06      840.47342          0.011 
  296000     1005  1.3324582e-06   7.316941e-06      833.36746          0.011 
  296001     1005  1.3325805e-06  7.3176061e-06      833.35322          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  296001     1005  1.3325805e-06  7.3176061e-06      840.47342          0.011 
  296501     1005  1.3902055e-06  7.6315479e-06      833.35322          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  296501     1005  1.3902055e-06  7.6315479e-06      840.47342          0.011 
  297000     1005  1.4404059e-06  7.9054347e-06      833.36747          0.011 
  297001     1005  1.4404988e-06  7.9059418e-06      833.35323          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  297001     1005  1.4404988e-06  7.9059418e-06      840.47342          0.011 
  297501     1005  1.4828597e-06  8.1374404e-06      833.35323          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  297501     1005  1.4828597e-06  8.1374404e-06      840.47342          0.011 
  298000     1005  1.5169241e-06  8.3227232e-06      833.36748          0.011 
  298001     1005  1.5169836e-06  8.3230472e-06      833.35324          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  298001     1005  1.5169836e-06  8.3230472e-06      840.47342          0.011 
  298501     1005   1.541904e-06  8.4608826e-06      833.35324          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  298501     1005   1.541904e-06  8.4608826e-06      840.47342          0.011 
  299000     1005  1.5577458e-06  8.5487926e-06      833.36748          0.011 
  299001     1005  1.5577685e-06  8.5489181e-06      833.35324          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  299001     1005  1.5577685e-06  8.5489181e-06      840.47342          0.011 
  299501     1005  1.5643636e-06  8.5860953e-06      833.35325          0.011 
    Step    Atoms         KinEng            rke       heattran         Volume 
  299501     1005  1.5643636e-06  8.5860953e-06      840.47342          0.011 
  300000     1005  1.5614975e-06  8.5721295e-06      833.36749          0.011 
  300001     1005  1.5614824e-06  8.5720502e-06      833.35325          0.011 
