# time expDrag(X Y Z) totDrag(X Y Z)
0.1213 -3.96377077524918e-06 0.000102817908440747 0.0262999394299652 -3.722279406943e-05 0.000160248821384842 0.0453292182883535
0.1214 -3.96377077524918e-06 0.000102817908440747 0.0262999394299652 -3.74551846383037e-05 0.000160232472960612 0.0453292934438383
0.1215 -3.96377077524918e-06 0.000102817908440747 0.0262999394299652 -3.80064618138301e-05 0.000160046055008158 0.045331802384372
0.1216 -4.16053104356405e-06 9.4058065589578e-05 0.0265109613430338 -4.2991571644118e-05 0.000140011682736833 0.0457420421104946
0.1217 -4.16053104356405e-06 9.4058065589578e-05 0.0265109613430338 -4.37197150446439e-05 0.00014024112489291 0.0457409627227108
0.1218 -4.16053104356405e-06 9.4058065589578e-05 0.0265109613430338 -4.50925780545877e-05 0.00014044823836974 0.0457417107237453
0.1219 -4.16053104356405e-06 9.4058065589578e-05 0.0265109613430338 -4.62594202516867e-05 0.000140850122210149 0.0457444310198632
0.122 -4.16053104356405e-06 9.4058065589578e-05 0.0265109613430338 -4.66921276089484e-05 0.000140706032361222 0.0457496316865938
0.1221 -7.29879669057245e-06 0.000155878749047953 0.0268857374659566 -5.12987304454237e-05 0.000243162142202131 0.0464280324763753
0.1222 -7.29879669057245e-06 0.000155878749047953 0.0268857374659566 -5.18985570431459e-05 0.00024180091372493 0.0464253861702336
0.1223 -7.29879669057245e-06 0.000155878749047953 0.0268857374659566 -5.28458153309678e-05 0.000240781324395953 0.0464243483160994
0.1224 -7.29879669057245e-06 0.000155878749047953 0.0268857374659566 -5.40295301716955e-05 0.000240249381420869 0.0464249223439208
0.1225 -7.29879669057245e-06 0.000155878749047953 0.0268857374659566 -5.53475643370439e-05 0.000240233941240091 0.0464269907348773
0.1226 4.24758211890766e-06 0.000146113419864736 0.0273500926260343 -3.37398331153453e-05 0.000252066128915955 0.0472196425992269
0.1227 4.24758211890766e-06 0.000146113419864736 0.0273500926260343 -3.49863451983672e-05 0.000252120348416795 0.0472122087776748
0.1228 4.24758211890766e-06 0.000146113419864736 0.0273500926260343 -3.57713908624272e-05 0.000252158259469645 0.0472078496033833
0.1229 4.24758211890766e-06 0.000146113419864736 0.0273500926260343 -3.60238341944401e-05 0.000251892386779176 0.0472065097041096
0.123 4.24758211890766e-06 0.000146113419864736 0.0273500926260343 -3.60986078229025e-05 0.000251341168061809 0.0472079862362545
0.1231 1.99788416623028e-06 1.31385620275605e-05 0.0278077415790199 -2.74625206944893e-05 3.31098930019845e-05 0.0479413304789869
0.1232 1.99788416623028e-06 1.31385620275605e-05 0.0278077415790199 -2.77292473747631e-05 3.56589181578481e-05 0.0479350465198721
0.1233 1.99788416623028e-06 1.31385620275605e-05 0.0278077415790199 -2.82535369699419e-05 3.78788290070195e-05 0.0479317337149401
0.1234 1.99788416623028e-06 1.31385620275605e-05 0.0278077415790199 -2.89787373705639e-05 3.93589996521393e-05 0.0479309577220374
0.1235 1.99788416623028e-06 1.31385620275605e-05 0.0278077415790199 -3.00574148158228e-05 4.00143916785436e-05 0.0479323731516769
0.1236 -1.48294011333699e-05 3.45348977407797e-05 0.0280300103461212 -5.85939804734018e-05 5.86997188370722e-05 0.0483419113853594
0.1237 -1.48294011333699e-05 3.45348977407797e-05 0.0280300103461212 -5.9002835697306e-05 5.91605576101466e-05 0.0483408172308066
0.1238 -1.48294011333699e-05 3.45348977407797e-05 0.0280300103461212 -5.91898263076456e-05 5.98865215636946e-05 0.0483419495247089
0.1239 -1.48294011333699e-05 3.45348977407797e-05 0.0280300103461212 -5.91189244522189e-05 6.06653915750546e-05 0.0483453549218607
0.124 -1.48294011333699e-05 3.45348977407797e-05 0.0280300103461212 -5.87874730471916e-05 6.15732918247643e-05 0.0483505533230535
0.1241 5.78675564634629e-06 2.67735377278211e-05 0.0283607971838318 -3.13102193391462e-05 3.1454084385479e-05 0.0489524494360377
0.1242 5.78675564634629e-06 2.67735377278211e-05 0.0283607971838318 -3.03996844662863e-05 3.31956600478886e-05 0.0489508619549942
0.1243 5.78675564634629e-06 2.67735377278211e-05 0.0283607971838318 -2.91797151340118e-05 3.50583398442249e-05 0.0489515002080563
0.1244 5.78675564634629e-06 2.67735377278211e-05 0.0283607971838318 -2.77147151861195e-05 3.68393852914879e-05 0.0489543662113378
0.1245 5.78675564634629e-06 2.67735377278211e-05 0.0283607971838318 -2.63216135386125e-05 3.81871456981179e-05 0.0489595020191826
0.1246 5.69017165181905e-05 7.20585766182386e-05 0.028698863673564 6.83544227907378e-05 0.000114840929462943 0.0495330118280738
0.1247 5.69017165181905e-05 7.20585766182386e-05 0.028698863673564 6.8557811569776e-05 0.000114452286807297 0.0495317045223479
0.1248 5.69017165181905e-05 7.20585766182386e-05 0.028698863673564 6.91350787945552e-05 0.000114142403953576 0.0495329331840485
0.1249 5.69017165181905e-05 7.20585766182386e-05 0.028698863673564 6.98313109705284e-05 0.0001139974052492 0.0495368367931015
0.125 5.69017165181905e-05 7.20585766182386e-05 0.028698863673564 7.03850413907345e-05 0.00011402934820282 0.0495432398943271
0.1251 7.51447729759986e-05 6.84125565317035e-05 0.0294461673838468 0.000100481388758271 9.51151205387475e-05 0.0508061711575081
0.1252 7.51447729759986e-05 6.84125565317035e-05 0.0294461673838468 0.000100206221125282 9.54946589624636e-05 0.0507956684588008
0.1253 7.51447729759986e-05 6.84125565317035e-05 0.0294461673838468 9.98066796194425e-05 9.57131681905934e-05 0.0507881619119351
0.1254 7.51447729759986e-05 6.84125565317035e-05 0.0294461673838468 9.94088817681397e-05 9.56358919730245e-05 0.0507833196484655
0.1255 7.51447729759986e-05 6.84125565317035e-05 0.0294461673838468 9.91727696658916e-05 9.52824057596111e-05 0.0507809923540367
0.1256 0.000249962698190254 -5.3927018557314e-05 0.029052533847061 0.00034726498274405 -0.000103170933786416 0.0501713803107937
0.1257 0.000249962698190254 -5.3927018557314e-05 0.029052533847061 0.000343809587380344 -0.000100499928993694 0.0501857323436814
0.1258 0.000249962698190254 -5.3927018557314e-05 0.029052533847061 0.000340949621827084 -9.79146565903801e-05 0.0502016260836974
0.1259 0.000249962698190254 -5.3927018557314e-05 0.029052533847061 0.000338607638885669 -9.54152531000509e-05 0.0502187465328046
0.126 0.000249962698190254 -5.3927018557314e-05 0.029052533847061 0.000336686758980227 -9.30094070062029e-05 0.0502368381634326
0.1261 0.000185691916722293 3.94272085440429e-05 0.0300435806599589 0.000257230560383276 5.78115320807396e-05 0.0519391282359116
0.1262 0.000185691916722293 3.94272085440429e-05 0.0300435806599589 0.000257266053753784 5.7769677172307e-05 0.0519287739603838
0.1263 0.000185691916722293 3.94272085440429e-05 0.0300435806599589 0.00025760170863408 5.77429436197779e-05 0.0519206130223197
0.1264 0.000185691916722293 3.94272085440429e-05 0.0300435806599589 0.000258251550829843 5.76018388476465e-05 0.0519145442465107
0.1265 0.000185691916722293 3.94272085440429e-05 0.0300435806599589 0.000259311934040313 5.73959567134457e-05 0.0519104663053565
0.1266 -0.00010818379078425 0.000123740652349126 0.0310519816798103 -0.000175850255833504 0.000180645798873849 0.0535045154165252
0.1267 -0.00010818379078425 0.000123740652349126 0.0310519816798103 -0.000167262319036788 0.000177980619373843 0.0534765965418349
0.1268 -0.00010818379078425 0.000123740652349126 0.0310519816798103 -0.000159616437597032 0.000175279177094365 0.053452893042911
0.1269 -0.00010818379078425 0.000123740652349126 0.0310519816798103 -0.000152456973000384 0.000172693960911204 0.0534331863120128
0.127 -0.00010818379078425 0.000123740652349126 0.0310519816798103 -0.000145532360024654 0.000170144063422498 0.0534170449626813
0.1271 -5.69163256456038e-05 0.000123480108475103 0.0313275655250328 -8.12658350484851e-05 0.000165119484187661 0.0539205814425091
0.1272 -5.69163256456038e-05 0.000123480108475103 0.0313275655250328 -7.63387458620508e-05 0.000162729141088907 0.0539036258862247
0.1273 -5.69163256456038e-05 0.000123480108475103 0.0313275655250328 -7.17693065724436e-05 0.000160353895973608 0.0538904499133095
0.1274 -5.69163256456038e-05 0.000123480108475103 0.0313275655250328 -6.76481449712752e-05 0.000158100260298143 0.05388081425277
0.1275 -5.69163256456038e-05 0.000123480108475103 0.0313275655250328 -6.41461314209225e-05 0.000156093913135849 0.0538747090984306
0.1276 0.00010059500370539 0.000102601978945972 0.0312496837405295 0.000147474735231181 0.000136845348113814 0.0539080946422693
0.1277 0.00010059500370539 0.000102601978945972 0.0312496837405295 0.0001465013057818 0.00013577148439431 0.0539093498384445
0.1278 0.00010059500370539 0.000102601978945972 0.0312496837405295 0.000145193758328645 0.000135189320690696 0.053913588604709
0.1279 0.00010059500370539 0.000102601978945972 0.0312496837405295 0.000143637067330034 0.000135096778346502 0.0539206329190053
0.128 0.00010059500370539 0.000102601978945972 0.0312496837405295 0.000142378401224343 0.00013506935822729 0.0539310209723774
0.1281 4.55284161566928e-05 2.35175892476693e-05 0.0316905980878753 4.88253359419545e-05 3.97920772834286e-05 0.0547447344239611
0.1282 4.55284161566928e-05 2.35175892476693e-05 0.0316905980878753 4.91263082240294e-05 4.13787598014379e-05 0.054745084247524
0.1283 4.55284161566928e-05 2.35175892476693e-05 0.0316905980878753 4.89079586892085e-05 4.28814772697476e-05 0.0547477613294401
0.1284 4.55284161566928e-05 2.35175892476693e-05 0.0316905980878753 4.81227767661886e-05 4.41263593141007e-05 0.0547523720797643
0.1285 4.55284161566928e-05 2.35175892476693e-05 0.0316905980878753 4.68782221574218e-05 4.51042983808041e-05 0.054758699498294
0.1286 2.52924229903435e-07 5.03655071033076e-05 0.0324225069753135 -2.20928854419695e-05 8.77379012880649e-05 0.0559356963520934
0.1287 2.52924229903435e-07 5.03655071033076e-05 0.0324225069753135 -2.2864327934795e-05 8.71057892936825e-05 0.0559259501086891
0.1288 2.52924229903435e-07 5.03655071033076e-05 0.0324225069753135 -2.36178221841438e-05 8.59256284490835e-05 0.0559195464932735
0.1289 2.52924229903435e-07 5.03655071033076e-05 0.0324225069753135 -2.41490397659675e-05 8.46529563195363e-05 0.0559157645370139
0.129 2.52924229903435e-07 5.03655071033076e-05 0.0324225069753135 -2.40866369382271e-05 8.38190693405619e-05 0.0559141109545199
0.1291 4.0164462911993e-05 0.000103625461718248 0.0325989069306491 3.42979804834207e-05 0.000138502708952713 0.0562077168817941
0.1292 4.0164462911993e-05 0.000103625461718248 0.0325989069306491 3.43625801493291e-05 0.000137583060796473 0.0562047049893926
0.1293 4.0164462911993e-05 0.000103625461718248 0.0325989069306491 3.43521774411928e-05 0.000136535017736668 0.0562036582079085
0.1294 4.0164462911993e-05 0.000103625461718248 0.0325989069306491 3.4104493958447e-05 0.000135346212531393 0.0562045727200839
0.1295 4.0164462911993e-05 0.000103625461718248 0.0325989069306491 3.36335082725508e-05 0.00013416702370067 0.0562074175209161
0.1296 9.51074657490485e-05 -7.93401336014222e-06 0.0323978065147191 0.000131102519423321 -3.52632558258583e-05 0.0559504660005975
0.1297 9.51074657490485e-05 -7.93401336014222e-06 0.0323978065147191 0.000129132665470796 -3.33494236608416e-05 0.0559630619244307
0.1298 9.51074657490485e-05 -7.93401336014222e-06 0.0323978065147191 0.000127353050301648 -3.13586835185539e-05 0.0559777612636233
0.1299 9.51074657490485e-05 -7.93401336014222e-06 0.0323978065147191 0.000125788338559386 -2.90472193249467e-05 0.0559944004858442
0.13 9.51074657490485e-05 -7.93401336014222e-06 0.0323978065147191 0.000124263836218234 -2.65034252429628e-05 0.0560128636621057
0.1301 0.000102517444507712 1.01240449612395e-05 0.0330496669823963 0.000137084302558647 1.78006705907602e-05 0.0571269803947732
0.1302 0.000102517444507712 1.01240449612395e-05 0.0330496669823963 0.000135194548836891 1.99183966340133e-05 0.0571285782701896
0.1303 0.000102517444507712 1.01240449612395e-05 0.0330496669823963 0.000133275745921916 2.20210640025951e-05 0.0571321044760899
0.1304 0.000102517444507712 1.01240449612395e-05 0.0330496669823963 0.000131180519645895 2.41246162055733e-05 0.057137440680555
0.1305 0.000102517444507712 1.01240449612395e-05 0.0330496669823963 0.000128892080905404 2.61876913027257e-05 0.0571447117054859
0.1306 2.12684213419799e-05 0.000105610053345867 0.0342630445553425 1.04920886626252e-05 0.000160875582198045 0.0591022210294181
0.1307 2.12684213419799e-05 0.000105610053345867 0.0342630445553425 1.01276836911022e-05 0.000160688878230929 0.059079420764793
0.1308 2.12684213419799e-05 0.000105610053345867 0.0342630445553425 9.99837758707114e-06 0.000160492970558632 0.0590601780967104
0.1309 2.12684213419799e-05 0.000105610053345867 0.0342630445553425 1.01183238414359e-05 0.000160180970864587 0.0590444094457294
0.131 2.12684213419799e-05 0.000105610053345867 0.0342630445553425 1.05200927443613e-05 0.000159867982621616 0.0590322287302998
0.1311 8.39417805986479e-06 9.72398867402553e-05 0.0344140495213253 -5.98311119236026e-06 0.00013790799601426 0.0592933634296032
0.1312 8.39417805986479e-06 9.72398867402553e-05 0.0344140495213253 -5.10283875018003e-06 0.000137637723505542 0.0592846147488843
0.1313 8.39417805986479e-06 9.72398867402553e-05 0.0344140495213253 -4.27592696403774e-06 0.000136804590413282 0.0592793830619383
0.1314 8.39417805986479e-06 9.72398867402553e-05 0.0344140495213253 -3.13022271713473e-06 0.000135828727960847 0.0592770351307658
0.1315 8.39417805986479e-06 9.72398867402553e-05 0.0344140495213253 -1.66299351017662e-06 0.000134841303355608 0.059277269101069
0.1316 0.000120848349328801 0.000111349510861372 0.0344205244249973 0.000171994347551779 0.00016652760970761 0.05940094394819
0.1317 0.000120848349328801 0.000111349510861372 0.0344205244249973 0.000170616491990359 0.0001650773055167 0.0594041610759798
0.1318 0.000120848349328801 0.000111349510861372 0.0344205244249973 0.000169283376134852 0.000163567275117299 0.0594096669301339
0.1319 0.000120848349328801 0.000111349510861372 0.0344205244249973 0.000167926950588136 0.000161988632683933 0.0594172756249421
0.132 0.000120848349328801 0.000111349510861372 0.0344205244249973 0.000166505143574804 0.00016048244321175 0.0594270200880643
0.1321 0.000173261804304307 0.000167112342634116 0.0347458310640827 0.000247349298004892 0.000252815423160851 0.0600306549628277
0.1322 0.000173261804304307 0.000167112342634116 0.0347458310640827 0.000244451438566932 0.00025025084672069 0.0600337167106372
0.1323 0.000173261804304307 0.000167112342634116 0.0347458310640827 0.000241732467117516 0.000247989088814684 0.0600390861184942
0.1324 0.000173261804304307 0.000167112342634116 0.0347458310640827 0.000239177263132573 0.000245930163225367 0.0600468928583586
0.1325 0.000173261804304307 0.000167112342634116 0.0347458310640827 0.000236625227875799 0.000243981193998384 0.0600570928500013
0.1326 2.58089916153571e-05 0.000161264867604827 0.0357086275184714 3.66724536487052e-06 0.000242719434375418 0.0616504609606639
0.1327 2.58089916153571e-05 0.000161264867604827 0.0357086275184714 5.6496392558589e-06 0.000241329901147771 0.0616375073995693
0.1328 2.58089916153571e-05 0.000161264867604827 0.0357086275184714 7.73636780956996e-06 0.000240180136673671 0.0616272867542062
0.1329 2.58089916153571e-05 0.000161264867604827 0.0357086275184714 9.75602883275002e-06 0.000239163852378242 0.0616196865238725
0.133 2.58089916153571e-05 0.000161264867604827 0.0357086275184714 1.1658456004586e-05 0.000238146562406625 0.0616144793711135
0.1331 -1.18718443397228e-05 0.000432742680483438 0.036169838945522 -7.12029987177046e-05 0.000743324953418124 0.0625129245627452
0.1332 -1.18718443397228e-05 0.000432742680483438 0.036169838945522 -6.8514544732689e-05 0.000733946776508689 0.0624986314130463
0.1333 -1.18718443397228e-05 0.000432742680483438 0.036169838945522 -6.60479716303584e-05 0.000725237662566521 0.0624867343431218
0.1334 -1.18718443397228e-05 0.000432742680483438 0.036169838945522 -6.3680746863696e-05 0.000717260094681332 0.062477155122134
0.1335 -1.18718443397228e-05 0.000432742680483438 0.036169838945522 -6.14982291308395e-05 0.00071007579042665 0.0624700212685001
0.1336 0.000131131774508447 0.000115722958951901 0.0363378429698 0.000161766667747064 0.000221788272798689 0.0628137406146477
0.1337 0.000131131774508447 0.000115722958951901 0.0363378429698 0.000160185694339684 0.000223859228482371 0.0628045829118769
0.1338 0.000131131774508447 0.000115722958951901 0.0363378429698 0.000158532777522015 0.000226044855690306 0.062798007274105
0.1339 0.000131131774508447 0.000115722958951901 0.0363378429698 0.000156650191324636 0.000228016005125724 0.0627939424272833
0.134 0.000131131774508447 0.000115722958951901 0.0363378429698 0.00015492883186543 0.00022987528363955 0.0627925528871322
0.1341 0.0002494965628956 -0.000135891145593556 0.036560410462269 0.000352536581958138 -0.000205842238659571 0.0630672003579693
0.1342 0.0002494965628956 -0.000135891145593556 0.036560410462269 0.000348297720037085 -0.000197054320805425 0.0630650630678819
0.1343 0.0002494965628956 -0.000135891145593556 0.036560410462269 0.000344362505399625 -0.000188749899355939 0.0630660860052691
0.1344 0.0002494965628956 -0.000135891145593556 0.036560410462269 0.000340770443187471 -0.000181113932616108 0.0630702949207866
0.1345 0.0002494965628956 -0.000135891145593556 0.036560410462269 0.000337797569294309 -0.000174066905683335 0.0630776345771839
0.1346 3.92081500626488e-05 -5.40619648562106e-06 0.0370709264990351 2.83818424009765e-05 1.08296742217194e-05 0.0639541066972006
0.1347 3.92081500626488e-05 -5.40619648562106e-06 0.0370709264990351 3.10981682563758e-05 1.42337143851853e-05 0.0639513936397807
0.1348 3.92081500626488e-05 -5.40619648562106e-06 0.0370709264990351 3.35789028089652e-05 1.74936413098336e-05 0.0639517554248132
0.1349 3.92081500626488e-05 -5.40619648562106e-06 0.0370709264990351 3.57297144154793e-05 2.06223747956055e-05 0.0639549448930651
0.135 3.92081500626488e-05 -5.40619648562106e-06 0.0370709264990351 3.7646554463488e-05 2.3545740140193e-05 0.063960784012704
0.1351 3.71396103927153e-06 -1.5356355992397e-05 0.0373970384449035 -2.04130456828691e-05 -2.34920581047307e-05 0.0645526246378527
0.1352 3.71396103927153e-06 -1.5356355992397e-05 0.0373970384449035 -1.83039373487516e-05 -1.95383318032225e-05 0.0645541020339926
0.1353 3.71396103927153e-06 -1.5356355992397e-05 0.0373970384449035 -1.6441160903632e-05 -1.569756263846e-05 0.0645584534258645
0.1354 3.71396103927153e-06 -1.5356355992397e-05 0.0373970384449035 -1.50325422468098e-05 -1.19626272086989e-05 0.0645658069989254
0.1355 3.71396103927153e-06 -1.5356355992397e-05 0.0373970384449035 -1.38314879128887e-05 -8.53964966762755e-06 0.0645756798354569
0.1356 0.000165343851559172 8.02628267324525e-05 0.0376065471176823 0.000223181694636296 0.00013517434376547 0.0649597879584832
0.1357 0.000165343851559172 8.02628267324525e-05 0.0376065471176823 0.000221012687037367 0.000135037244095326 0.064966296732665
0.1358 0.000165343851559172 8.02628267324525e-05 0.0376065471176823 0.000219461555161184 0.000134603624309349 0.064974773364861
0.1359 0.000165343851559172 8.02628267324525e-05 0.0376065471176823 0.000218442663109147 0.00013395631871563 0.0649853133494827
0.136 0.000165343851559172 8.02628267324525e-05 0.0376065471176823 0.000217846229587131 0.000133205348935823 0.0649978737663404
0.1361 0.000197378063121786 0.000105644081539144 0.0379995557908181 0.000266417058593006 0.000154675394245659 0.0656611810633054
0.1362 0.000197378063121786 0.000105644081539144 0.0379995557908181 0.000265702129723786 0.00015334016666659 0.0656661553907357
0.1363 0.000197378063121786 0.000105644081539144 0.0379995557908181 0.000265353108463739 0.000152028428001744 0.0656731062281773
0.1364 0.000197378063121786 0.000105644081539144 0.0379995557908181 0.000265377062586078 0.00015072292873149 0.065681694305268
0.1365 0.000197378063121786 0.000105644081539144 0.0379995557908181 0.000265699902158193 0.000149468678593668 0.0656916951060265
0.1366 -2.59683009197335e-05 9.09591885024342e-05 0.0388577327496814 -6.1385271416922e-05 0.000127247358784344 0.0670941384452648
0.1367 -2.59683009197335e-05 9.09591885024342e-05 0.0388577327496814 -5.54869338522773e-05 0.00012680573466648 0.0670827694717155
0.1368 -2.59683009197335e-05 9.09591885024342e-05 0.0388577327496814 -5.00555611808273e-05 0.000126507838299518 0.0670741407692994
0.1369 -2.59683009197335e-05 9.09591885024342e-05 0.0388577327496814 -4.50072236491108e-05 0.000126328029237499 0.067068313307711
0.137 -2.59683009197335e-05 9.09591885024342e-05 0.0388577327496814 -4.02743768179298e-05 0.000126213543998133 0.0670651666429187
0.1371 -1.68791577022129e-05 6.85557835934971e-05 0.0390076778597252 -2.07492260201984e-05 0.000112823833288525 0.0672889182829776
0.1372 -1.68791577022129e-05 6.85557835934971e-05 0.0390076778597252 -1.69970499538318e-05 0.000113080701735942 0.0672874408975915
0.1373 -1.68791577022129e-05 6.85557835934971e-05 0.0390076778597252 -1.34501088926877e-05 0.000113183375562564 0.0672887119878853
0.1374 -1.68791577022129e-05 6.85557835934971e-05 0.0390076778597252 -1.01188671456257e-05 0.000113156392862237 0.0672925359144679
0.1375 -1.68791577022129e-05 6.85557835934971e-05 0.0390076778597252 -7.06854496882663e-06 0.000113026542038953 0.067298700000998
0.1376 0.000123902368814362 0.000111784574990824 0.0392180098193348 0.000179703271769409 0.000169285124749432 0.0677983256120386
0.1377 0.000123902368814362 0.000111784574990824 0.0392180098193348 0.000179486966034946 0.000168053121837303 0.0678008864582316
0.1378 0.000123902368814362 0.000111784574990824 0.0392180098193348 0.000179351666914479 0.00016693160603679 0.0678061054404878
0.1379 0.000123902368814362 0.000111784574990824 0.0392180098193348 0.00017915789525973 0.000165940653892124 0.0678139686270955
0.138 0.000123902368814362 0.000111784574990824 0.0392180098193348 0.000178762799352182 0.000165043242267179 0.0678242610134133
0.1381 0.000125386878644583 3.55618644854737e-06 0.0401315536594281 0.000161841020418813 -1.63065443953295e-05 0.0692932953349342
0.1382 0.000125386878644583 3.55618644854737e-06 0.0401315536594281 0.000161217509409128 -1.41634597358007e-05 0.0692832427380065
0.1383 0.000125386878644583 3.55618644854737e-06 0.0401315536594281 0.000160294912058869 -1.19825006526914e-05 0.0692760125511007
0.1384 0.000125386878644583 3.55618644854737e-06 0.0401315536594281 0.000159006796188117 -9.66273870532667e-06 0.0692711073309138
0.1385 0.000125386878644583 3.55618644854737e-06 0.0401315536594281 0.000157446551601105 -7.51560025075597e-06 0.0692685150389666
0.1386 -2.68188356997127e-06 4.27139481191514e-05 0.0407114404580129 -3.33018300780337e-05 6.47184791992991e-05 0.0702121483686349
0.1387 -2.68188356997127e-06 4.27139481191514e-05 0.0407114404580129 -3.14946208259174e-05 6.52811118263659e-05 0.0701970727601177
0.1388 -2.68188356997127e-06 4.27139481191514e-05 0.0407114404580129 -3.00036340844037e-05 6.59820749354273e-05 0.0701840827726267
0.1389 -2.68188356997127e-06 4.27139481191514e-05 0.0407114404580129 -2.89598253051902e-05 6.69177355374274e-05 0.0701734171898852
0.139 -2.68188356997127e-06 4.27139481191514e-05 0.0407114404580129 -2.79942084385832e-05 6.81023865807818e-05 0.0701651382597765
0.1391 -2.5196660053362e-05 0.000115644613205274 0.0409331366899338 -6.16160306380105e-05 0.000178749119975351 0.0705827540813382
0.1392 -2.5196660053362e-05 0.000115644613205274 0.0409331366899338 -5.94123616748523e-05 0.000177507133851043 0.0705722934877765
0.1393 -2.5196660053362e-05 0.000115644613205274 0.0409331366899338 -5.71398201363564e-05 0.000176013617177005 0.0705648576285087
0.1394 -2.5196660053362e-05 0.000115644613205274 0.0409331366899338 -5.4933899003688e-05 0.000174297915974569 0.0705606029517931
0.1395 -2.5196660053362e-05 0.000115644613205274 0.0409331366899338 -5.29603708886764e-05 0.000172422289294068 0.0705592813276782
0.1396 4.46486241188398e-05 7.90738627489494e-05 0.0413896188963584 3.92814443240791e-05 9.88511567275181e-05 0.0713999024098163
0.1397 4.46486241188398e-05 7.90738627489494e-05 0.0413896188963584 3.91898687026036e-05 9.81152904265862e-05 0.0713900284236063
0.1398 4.46486241188398e-05 7.90738627489494e-05 0.0413896188963584 3.89978688880125e-05 9.75381841874116e-05 0.0713835340631994
0.1399 4.46486241188398e-05 7.90738627489494e-05 0.0413896188963584 3.86432699227097e-05 9.70855366362358e-05 0.0713803469840059
0.14 4.46486241188398e-05 7.90738627489494e-05 0.0413896188963584 3.83033260142165e-05 9.66669879935536e-05 0.0713802643188893
0.1401 0.000126497467260046 1.86662625514879e-05 0.0416285658274161 0.000145922076439565 4.83582786102469e-06 0.0718315341038616
0.1402 0.000126497467260046 1.86662625514879e-05 0.0416285658274161 0.000143623318468723 6.04008036120341e-06 0.0718290584212145
0.1403 0.000126497467260046 1.86662625514879e-05 0.0416285658274161 0.000141279543085025 7.27221150347183e-06 0.0718290047613839
0.1404 0.000126497467260046 1.86662625514879e-05 0.0416285658274161 0.000138964405332367 8.5058872383628e-06 0.0718311681607093
0.1405 0.000126497467260046 1.86662625514879e-05 0.0416285658274161 0.000136713883631153 9.34943505836213e-06 0.0718349850640983
0.1406 5.40174320635994e-05 8.65402660674235e-05 0.0418886230218005 3.76200577172956e-05 0.000129131310123119 0.0723116174335729
0.1407 5.40174320635994e-05 8.65402660674235e-05 0.0418886230218005 3.65487466212751e-05 0.000127700243746902 0.0723101101957263
0.1408 5.40174320635994e-05 8.65402660674235e-05 0.0418886230218005 3.56090924027757e-05 0.000126567224993826 0.0723101591156349
0.1409 5.40174320635994e-05 8.65402660674235e-05 0.0418886230218005 3.48989553321482e-05 0.000125823031839481 0.0723116546711992
0.141 5.40174320635994e-05 8.65402660674235e-05 0.0418886230218005 3.4328009862548e-05 0.000125234841680413 0.0723147234954534
0.1411 -4.91932835648397e-05 0.000142353449190428 0.0423328121815116 -0.000108546935850841 0.000192695830124741 0.0730977189687833
0.1412 -4.91932835648397e-05 0.000142353449190428 0.0423328121815116 -0.000105720361509558 0.00019083375913396 0.0730909322141152
0.1413 -4.91932835648397e-05 0.000142353449190428 0.0423328121815116 -0.000102569209257941 0.000189083658966176 0.0730871677923827
0.1414 -4.91932835648397e-05 0.000142353449190428 0.0423328121815116 -9.98783549552092e-05 0.000187466433802408 0.0730861117115029
0.1415 -4.91932835648397e-05 0.000142353449190428 0.0423328121815116 -9.74354597371022e-05 0.000186074488542058 0.0730875468236997
0.1416 -2.19790425406843e-05 0.000112326112570151 0.0430402459955008 -6.3349572687689e-05 0.000147732476797254 0.0742516391032543
0.1417 -2.19790425406843e-05 0.000112326112570151 0.0430402459955008 -6.14307194094051e-05 0.000147179689338106 0.0742377651081043
0.1418 -2.19790425406843e-05 0.000112326112570151 0.0430402459955008 -5.94635946823582e-05 0.000146786413095709 0.0742268991805387
0.1419 -2.19790425406843e-05 0.000112326112570151 0.0430402459955008 -5.75003806484824e-05 0.000146609440658632 0.074218964590827
0.142 -2.19790425406843e-05 0.000112326112570151 0.0430402459955008 -5.55365907020751e-05 0.000146649216920211 0.0742137649388705
0.1421 0.000156379807090617 2.3728433370399e-05 0.0430935456459132 0.000202016121322177 1.7944495494531e-05 0.0743666955547487
0.1422 0.000156379807090617 2.3728433370399e-05 0.0430935456459132 0.000199758679609785 2.035222581403e-05 0.0743642683127367
0.1423 0.000156379807090617 2.3728433370399e-05 0.0430935456459132 0.000197684356385654 2.26652689784736e-05 0.0743642259712268
0.1424 0.000156379807090617 2.3728433370399e-05 0.0430935456459132 0.000195824933931778 2.48566652434327e-05 0.0743664247452865
0.1425 0.000156379807090617 2.3728433370399e-05 0.0430935456459132 0.000194204894600205 2.69996942197308e-05 0.0743705991031795
0.1426 0.000603097786932887 -1.02784126757201e-05 0.0426292906542923 0.000902325799922887 -3.2124251150598e-05 0.0736917901920322
0.1427 0.000603097786932887 -1.02784126757201e-05 0.0426292906542923 0.000890097230438451 -2.91334280496699e-05 0.0737128289856045
0.1428 0.000603097786932887 -1.02784126757201e-05 0.0426292906542923 0.000879030726256002 -2.62935787976287e-05 0.0737350949393638
0.1429 0.000603097786932887 -1.02784126757201e-05 0.0426292906542923 0.000869276661173112 -2.36769898998677e-05 0.0737583345706253
0.143 0.000603097786932887 -1.02784126757201e-05 0.0426292906542923 0.000860644978368666 -2.11834120577306e-05 0.0737822566765514
